# Comparison of alpha(T) at 3 K/min for the three precursors.
T_C_mel_thiobarbiturate,alpha_mel_thiobarbiturate,T_C_mel_barbiturate,alpha_mel_barbiturate,T_C_melamine,alpha_melamine
293.807,4.63759e-06,,,,
293.809,4.85574e-06,,,,
293.811,5.07853e-06,,,,
293.813,5.30595e-06,,,,
293.815,5.53912e-06,,,,
293.817,5.77582e-06,,,,
293.819,6.01716e-06,,,,
293.822,6.26309e-06,,,,
293.824,6.51241e-06,,,,
293.826,6.76746e-06,,,,
293.828,7.02701e-06,,,,
293.83,7.29101e-06,,,,
293.832,7.55946e-06,,,,
293.834,7.83235e-06,,,,
293.836,8.10963e-06,,,,
293.838,8.39127e-06,,,,
293.84,8.67724e-06,,,,
293.843,8.96751e-06,,,,
293.845,9.26205e-06,,,,
293.847,9.56082e-06,,,,
293.849,9.86379e-06,,,,
293.851,1.01709e-05,,,,
293.853,1.04823e-05,,,,
293.855,1.07978e-05,,,,
293.857,1.11175e-05,,,,
293.859,1.1443e-05,,,,
293.861,1.1771e-05,,,,
293.864,1.21033e-05,,,,
293.866,1.24399e-05,,,,
293.868,1.27791e-05,,,,
293.87,1.3126e-05,,,,
293.872,1.34755e-05,,,,
293.874,1.38294e-05,,,,
293.876,1.41877e-05,,,,
293.878,1.45502e-05,,,,
293.88,1.49171e-05,,,,
293.882,1.52883e-05,,,,
293.885,1.56638e-05,,,,
293.887,1.60436e-05,,,,
293.889,1.64278e-05,,,,
293.891,1.68163e-05,,,,
293.893,1.72091e-05,,,,
293.895,1.7608e-05,,,,
293.897,1.80092e-05,,,,
293.899,1.84146e-05,,,,
293.901,1.8826e-05,,,,
293.903,1.92397e-05,,,,
293.906,1.96574e-05,,,,
293.908,2.00792e-05,,,,
293.91,2.05072e-05,,,,
293.912,2.09373e-05,,,,
293.914,2.13718e-05,,,,
293.916,2.18105e-05,,,,
293.918,2.22537e-05,,,,
293.92,2.27015e-05,,,,
293.922,2.31538e-05,,,,
293.924,2.36108e-05,,,,
293.927,2.40748e-05,,,,
293.929,2.45412e-05,,,,
293.931,2.50124e-05,,,,
293.933,2.54883e-05,,,,
293.935,2.59713e-05,,,,
293.937,2.6457e-05,,,,
293.939,2.69474e-05,,,,
293.941,2.74424e-05,,,,
293.943,2.79443e-05,,,,
293.945,2.84483e-05,,,,
293.948,2.89567e-05,,,,
293.95,2.9472e-05,,,,
293.952,2.99893e-05,,,,
293.954,3.05111e-05,,,,
293.956,3.104e-05,,,,
293.958,3.15707e-05,,,,
293.96,3.2106e-05,,,,
293.962,3.26483e-05,,,,
293.964,3.31926e-05,,,,
293.967,3.37416e-05,,,,
293.969,3.42978e-05,,,,
293.971,3.48562e-05,,,,
293.973,3.54192e-05,,,,
293.975,3.59897e-05,,,,
293.977,3.65621e-05,,,,
293.979,3.71394e-05,,,,
293.981,3.77241e-05,,,,
293.983,3.83108e-05,,,,
293.985,3.89021e-05,,,,
293.988,3.95008e-05,,,,
293.99,4.01013e-05,,,,
293.992,4.07064e-05,,,,
293.994,4.13189e-05,,,,
293.996,4.19331e-05,,,,
293.998,4.2552e-05,,,,
294,4.31758e-05,,,,
294.002,4.38045e-05,,,,
294.004,4.44382e-05,,,,
294.006,4.50799e-05,,,,
294.009,4.57236e-05,,,,
294.011,4.63724e-05,,,,
294.013,4.70293e-05,,,,
294.015,4.7688e-05,,,,
294.017,4.83514e-05,,,,
294.019,4.90226e-05,,,,
294.021,4.96951e-05,,,,
294.023,5.03723e-05,,,,
294.025,5.10542e-05,,,,
294.027,5.17408e-05,,,,
294.03,5.2432e-05,,,,
294.032,5.3128e-05,,,,
294.034,5.38286e-05,,,,
294.036,5.45372e-05,,,,
294.038,5.52471e-05,,,,
294.04,5.59618e-05,,,,
294.042,5.6681e-05,,,,
294.044,5.74083e-05,,,,
294.046,5.81366e-05,,,,
294.049,5.88694e-05,,,,
294.051,5.96066e-05,,,,
294.053,6.03483e-05,,,,
294.055,6.10979e-05,,,,
294.057,6.18484e-05,,,,
294.059,6.26035e-05,,,,
294.061,6.33665e-05,,,,
294.063,6.41305e-05,,,,
294.065,6.48988e-05,,,,
294.067,6.56753e-05,,,,
294.07,6.64525e-05,,,,
294.072,6.7234e-05,,,,
294.074,6.802e-05,,,,
294.076,6.8814e-05,,,,
294.078,6.96088e-05,,,,
294.08,7.0408e-05,,,,
294.082,7.12119e-05,,,,
294.084,7.20243e-05,,,,
294.086,7.28377e-05,,,,
294.088,7.36561e-05,,,,
294.091,7.44836e-05,,,,
294.093,7.53124e-05,,,,
294.095,7.61467e-05,,,,
294.097,7.69904e-05,,,,
294.099,7.78358e-05,,,,
294.101,7.86868e-05,,,,
294.103,7.95476e-05,,,,
294.105,8.04101e-05,,,,
294.107,8.12782e-05,,,,
294.11,8.21562e-05,,,,
294.112,8.30357e-05,,,,
294.114,8.39208e-05,,,,
294.116,8.48158e-05,,,,
294.118,8.57121e-05,,,,
294.12,8.6614e-05,,,,
294.122,8.75214e-05,,,,
294.124,8.84386e-05,,,,
294.126,8.93569e-05,,,,
294.128,9.02805e-05,,,,
294.131,9.12094e-05,,,,
294.133,9.21435e-05,,,,
294.135,9.30872e-05,,,,
294.137,9.40314e-05,,,,
294.139,9.49805e-05,,,,
294.141,9.59342e-05,,,,
294.143,9.68925e-05,,,,
294.145,9.78551e-05,,,,
294.147,9.88267e-05,,,,
294.149,9.97981e-05,,,,
294.152,0.000100774,,,,
294.154,0.000101758,,,,
294.156,0.000102742,,,,
294.158,0.00010373,,,,
294.16,0.000104727,,,,
294.162,0.000105723,,,,
294.164,0.000106724,,,,
294.166,0.000107733,,,,
294.168,0.000108741,,,,
294.17,0.000109754,,,,
294.173,0.000110775,,,,
294.175,0.000111796,,,,
294.177,0.00011282,,,,
294.179,0.000113854,,,,
294.181,0.000114886,,,,
294.183,0.000115927,,,,
294.185,0.000116967,,,,
294.187,0.000118016,,,,
294.189,0.000119063,,,,
294.192,0.00012012,,,,
294.194,0.000121175,,,,
294.196,0.00012224,,,,
294.198,0.000123304,,,,
294.2,0.000124377,,,,
294.202,0.000125449,,,,
294.204,0.000126526,,,,
294.206,0.000127608,,,,
294.208,0.000128694,,,,
294.21,0.00012979,,,,
294.213,0.000130886,,,,
294.215,0.000131991,,,,
294.217,0.000133097,,,,
294.219,0.000134212,,,,
294.221,0.000135327,,,,
294.223,0.000136451,,,,
294.225,0.000137574,,,,
294.227,0.000138707,,,,
294.229,0.000139838,,,,
294.231,0.000140978,,,,
294.234,0.000142116,,,,
294.236,0.000143264,,,,
294.238,0.000144415,,,,
294.24,0.000145565,,,,
294.242,0.000146724,,,,
294.244,0.000147881,,,,
294.246,0.000149047,,,,
294.248,0.000150212,,,,
294.25,0.00015138,,,,
294.253,0.000152557,,,,
294.255,0.000153732,,,,
294.257,0.000154911,,,,
294.259,0.000156098,,,,
294.261,0.000157284,,,,
294.263,0.000158473,,,,
294.265,0.000159672,,,,
294.267,0.00016087,,,,
294.269,0.000162072,,,,
294.271,0.000163284,,,,
294.274,0.000164495,,,,
294.276,0.000165717,,,,
294.278,0.000166938,,,,
294.28,0.000168163,,,,
294.282,0.000169399,,,,
294.284,0.000170634,,,,
294.286,0.000171878,,,,
294.288,0.000173122,,,,
294.29,0.00017437,,,,
294.293,0.000175629,,,,
294.295,0.000176886,,,,
294.297,0.000178154,,,,
294.299,0.000179421,,,,
294.301,0.000180698,,,,
294.303,0.000181974,,,,
294.305,0.000183255,,,,
294.307,0.000184547,,,,
294.309,0.000185837,,,,
294.311,0.000187139,,,,
294.314,0.000188439,,,,
294.316,0.000189751,,,,
294.318,0.00019106,,,,
294.32,0.000192382,,,,
294.322,0.000193701,,,,
294.324,0.000195032,,,,
294.326,0.000196361,,,,
294.328,0.000197701,,,,
294.33,0.00019904,,,,
294.332,0.000200384,,,,
294.335,0.000201739,,,,
294.337,0.000203093,,,,
294.339,0.000204452,,,,
294.341,0.000205821,,,,
294.343,0.00020719,,,,
294.345,0.000208562,,,,
294.347,0.00020994,,,,
294.349,0.000211328,,,,
294.351,0.000212714,,,,
294.354,0.000214111,,,,
294.356,0.000215505,,,,
294.358,0.00021691,,,,
294.36,0.000218312,,,,
294.362,0.000219719,,,,
294.364,0.000221136,,,,
294.366,0.00022255,,,,
294.368,0.000223974,,,,
294.37,0.000225396,,,,
294.372,0.000226821,,,,
294.375,0.00022825,,,,
294.377,0.00022969,,,,
294.379,0.000231126,,,,
294.381,0.000232566,,,,
294.383,0.000234016,,,,
294.385,0.000235462,,,,
294.387,0.000236912,,,,
294.389,0.000238372,,,,
294.391,0.000239828,,,,
294.394,0.000241287,,,,
294.396,0.00024275,,,,
294.398,0.000244223,,,,
294.4,0.000245693,,,,
294.402,0.000247174,,,,
294.404,0.000248651,,,,
294.406,0.000250138,,,,
294.408,0.000251623,,,,
294.41,0.000253111,,,,
294.412,0.000254611,,,,
294.415,0.000256107,,,,
294.417,0.000257608,,,,
294.419,0.00025912,,,,
294.421,0.000260628,,,,
294.423,0.000262141,,,,
294.425,0.000263666,,,,
294.427,0.000265187,,,,
294.429,0.000266713,,,,
294.431,0.000268243,,,,
294.433,0.000269777,,,,
294.436,0.000271323,,,,
294.438,0.000272867,,,,
294.44,0.000274416,,,,
294.442,0.000275977,,,,
294.444,0.000277536,,,,
294.446,0.0002791,,,,
294.448,0.000280669,,,,
294.45,0.000282251,,,,
294.452,0.00028383,,,,
294.454,0.000285414,,,,
294.457,0.000287003,,,,
294.459,0.000288597,,,,
294.461,0.000290203,,,,
294.463,0.000291807,,,,
294.465,0.000293415,,,,
294.467,0.000295028,,,,
294.469,0.000296646,,,,
294.471,0.000298269,,,,
294.473,0.000299897,,,,
294.476,0.000301537,,,,
294.478,0.000303174,,,,
294.48,0.000304817,,,,
294.482,0.000306465,,,,
294.484,0.000308119,,,,
294.486,0.000309779,,,,
294.488,0.000311445,,,,
294.49,0.000313117,,,,
294.492,0.000314804,,,,
294.494,0.000316489,,,,
294.497,0.000318181,,,,
294.499,0.000319872,,,,
294.501,0.000321578,,,,
294.503,0.000323299,,,,
294.505,0.00032502,,,,
294.507,0.000326748,,,,
294.509,0.000328484,,,,
294.511,0.000330228,,,,
294.513,0.00033198,,,,
294.515,0.00033374,,,,
294.518,0.000335507,,,,
294.52,0.000337283,,,,
294.522,0.000339065,,,,
294.524,0.000340854,,,,
294.526,0.00034265,,,,
294.528,0.000344452,,,,
294.53,0.000346262,,,,
294.532,0.000348077,,,,
294.534,0.000349899,,,,
294.536,0.000351726,,,,
294.539,0.000353559,,,,
294.541,0.000355398,,,,
294.543,0.000357243,,,,
294.545,0.000359094,,,,
294.547,0.000360958,,,,
294.549,0.000362819,,,,
294.551,0.000364676,,,,
294.553,0.000366547,,,,
294.555,0.000368422,,,,
294.557,0.000370303,,,,
294.56,0.000372187,,,,
294.562,0.000374076,,,,
294.564,0.000375969,,,,
294.566,0.000377867,,,,
294.568,0.000379768,,,,
294.57,0.000381674,,,,
294.572,0.000383583,,,,
294.574,0.000385497,,,,
294.576,0.000387414,,,,
294.578,0.000389336,,,,
294.581,0.000391262,,,,
294.583,0.000393192,,,,
294.585,0.000395118,,,,
294.587,0.000397056,,,,
294.589,0.000398999,,,,
294.591,0.000400946,,,,
294.593,0.000402897,,,,
294.595,0.000404853,,,,
294.597,0.000406812,,,,
294.599,0.000408776,,,,
294.602,0.000410744,,,,
294.604,0.000412716,,,,
294.606,0.000414692,,,,
294.608,0.000416673,,,,
294.61,0.000418657,,,,
294.612,0.000420646,,,,
294.614,0.000422639,,,,
294.616,0.000424637,,,,
294.618,0.00042664,,,,
294.62,0.000428638,,,,
294.623,0.00043065,,,,
294.625,0.000432668,,,,
294.627,0.000434691,,,,
294.629,0.000436719,,,,
294.631,0.000438753,,,,
294.633,0.000440793,,,,
294.635,0.000442829,,,,
294.637,0.00044488,,,,
294.639,0.000446937,,,,
294.641,0.000449,,,,
294.643,0.000451069,,,,
294.646,0.000453144,,,,
294.648,0.000455225,,,,
294.65,0.000457312,,,,
294.652,0.000459395,,,,
294.654,0.000461493,,,,
294.656,0.000463598,,,,
294.658,0.000465698,,,,
294.66,0.000467813,,,,
294.662,0.000469934,,,,
294.664,0.000472061,,,,
294.667,0.000474183,,,,
294.669,0.00047632,,,,
294.671,0.000478463,,,,
294.673,0.000480612,,,,
294.675,0.000482766,,,,
294.677,0.000484926,,,,
294.679,0.000487081,,,,
294.681,0.000489253,,,,
294.683,0.00049143,,,,
294.685,0.000493613,,,,
294.688,0.000495802,,,,
294.69,0.000497996,,,,
294.692,0.000500197,,,,
294.694,0.000502403,,,,
294.696,0.000504615,,,,
294.698,0.000506822,,,,
294.7,0.000509046,,,,
294.702,0.000511276,,,,
294.704,0.000513513,,,,
294.706,0.000515756,,,,
294.709,0.000518006,,,,
294.711,0.000520263,,,,
294.713,0.000522526,,,,
294.715,0.000524796,,,,
294.717,0.000527062,,,,
294.719,0.000529346,,,,
294.721,0.000531638,,,,
294.723,0.000533926,,,,
294.725,0.000536232,,,,
294.727,0.000538535,,,,
294.73,0.000540856,,,,
294.732,0.000543185,,,,
294.734,0.000545521,,,,
294.736,0.000547865,,,,
294.738,0.000550206,,,,
294.74,0.000552565,,,,
294.742,0.000554931,,,,
294.744,0.000557305,,,,
294.746,0.000559687,,,,
294.748,0.000562075,,,,
294.75,0.000564459,,,,
294.753,0.000566862,,,,
294.755,0.000569271,,,,
294.757,0.000571675,,,,
294.759,0.000574097,,,,
294.761,0.000576525,,,,
294.763,0.000578959,,,,
294.765,0.000581399,,,,
294.767,0.000583833,,,,
294.769,0.000586284,,,,
294.771,0.000588741,,,,
294.774,0.000591204,,,,
294.776,0.000593672,,,,
294.778,0.000596146,,,,
294.78,0.000598626,,,,
294.782,0.0006011,,,,
294.784,0.000603591,,,,
294.786,0.000606088,,,,
294.788,0.000608591,,,,
294.79,0.000611088,,,,
294.792,0.000613603,,,,
294.795,0.000616112,,,,
294.797,0.000618639,,,,
294.799,0.00062116,,,,
294.801,0.000623699,,,,
294.803,0.000626232,,,,
294.805,0.000628783,,,,
294.807,0.000631339,,,,
294.809,0.000633889,,,,
294.811,0.000636458,,,,
294.813,0.000639033,,,,
294.816,0.000641601,,,,
294.818,0.000644188,,,,
294.82,0.000646768,,,,
294.822,0.000649367,,,,
294.824,0.00065196,,,,
294.826,0.000654571,,,,
294.828,0.000657175,,,,
294.83,0.000659798,,,,
294.832,0.000662414,,,,
294.834,0.000665048,,,,
294.836,0.000667676,,,,
294.839,0.000670322,,,,
294.841,0.000672962,,,,
294.843,0.00067562,,,,
294.845,0.000678272,,,,
294.847,0.000680942,,,,
294.849,0.000683619,,,,
294.851,0.00068629,,,,
294.853,0.00068898,,,,
294.855,0.000691664,,,,
294.857,0.000694368,,,,
294.86,0.000697079,,,,
294.862,0.000699784,,,,
294.864,0.000702509,,,,
294.866,0.000705242,,,,
294.868,0.000707969,,,,
294.87,0.000710717,,,,
294.872,0.000713459,,,,
294.874,0.000716221,,,,
294.876,0.000718976,,,,
294.878,0.000721752,,,,
294.88,0.000724535,,,,
294.883,0.000727312,,,,
294.885,0.000730108,,,,
294.887,0.000732912,,,,
294.889,0.000735721,,,,
294.891,0.000738524,,,,
294.893,0.000741346,,,,
294.895,0.000744175,,,,
294.897,0.000746996,,,,
294.899,0.000749837,,,,
294.901,0.000752671,,,,
294.904,0.000755524,,,,
294.906,0.000758369,,,,
294.908,0.000761221,,,,
294.91,0.000764092,,,,
294.912,0.00076697,,,,
294.914,0.00076984,,,,
294.916,0.00077273,,,,
294.918,0.000775613,,,,
294.92,0.000778516,,,,
294.922,0.000781412,,,,
294.924,0.000784328,,,,
294.927,0.000787236,,,,
294.929,0.000790165,,,,
294.931,0.000793087,,,,
294.933,0.000796029,,,,
294.935,0.000798965,,,,
294.937,0.000801921,,,,
294.939,0.00080487,,,,
294.941,0.00080784,,,,
294.943,0.000810803,,,,
294.945,0.000813774,,,,
294.948,0.000816766,,,,
294.95,0.000819751,,,,
294.952,0.000822743,,,,
294.954,0.000825757,,,,
294.956,0.000828763,,,,
294.958,0.000831791,,,,
294.96,0.000834811,,,,
294.962,0.000837839,,,,
294.964,0.000840888,,,,
294.966,0.000843931,,,,
294.968,0.000846995,,,,
294.971,0.000850051,,,,
294.973,0.00085313,,,,
294.975,0.000856201,,,,
294.977,0.000859293,,,,
294.979,0.000862378,,,,
294.981,0.000865485,,,,
294.983,0.000868583,,,,
294.985,0.000871704,,,,
294.987,0.000874816,,,,
294.989,0.000877949,,,,
294.991,0.000881075,,,,
294.994,0.000884222,,,,
294.996,0.000887361,,,,
294.998,0.000890521,,,,
295,0.000893672,,,,
295.002,0.00089683,,,,
295.004,0.00090001,,,,
295.006,0.000903196,,,,
295.008,0.000906388,,,,
295.01,0.000909572,,,,
295.012,0.000912777,,,,
295.015,0.000915974,,,,
295.017,0.000919178,,,,
295.019,0.000922388,,,,
295.021,0.000925621,,,,
295.023,0.000928846,,,,
295.025,0.000932078,,,,
295.027,0.000935332,,,,
295.029,0.000938577,,,,
295.031,0.000941844,,,,
295.033,0.000945103,,,,
295.035,0.000948384,,,,
295.038,0.000951656,,,,
295.04,0.00095495,,,,
295.042,0.000958235,,,,
295.044,0.000961527,,,,
295.046,0.00096484,,,,
295.048,0.000968145,,,,
295.05,0.000971472,,,,
295.052,0.00097479,,,,
295.054,0.000978114,,,,
295.056,0.000981461,,,,
295.059,0.000984799,,,,
295.061,0.00098816,,,,
295.063,0.000991511,,,,
295.065,0.000994869,,,,
295.067,0.00099825,,,,
295.069,0.00100162,,,,
295.071,0.00100502,,,,
295.073,0.0010084,,,,
295.075,0.00101181,,,,
295.077,0.00101521,,,,
295.079,0.00101862,,,,
295.082,0.00102204,,,,
295.084,0.00102548,,,,
295.086,0.00102891,,,,
295.088,0.00103237,,,,
295.09,0.00103581,,,,
295.092,0.00103927,,,,
295.094,0.00104275,,,,
295.096,0.00104622,,,,
295.098,0.0010497,,,,
295.1,0.00105321,,,,
295.102,0.00105671,,,,
295.105,0.00106023,,,,
295.107,0.00106374,,,,
295.109,0.00106726,,,,
295.111,0.00107079,,,,
295.113,0.00107434,,,,
295.115,0.00107789,,,,
295.117,0.00108146,,,,
295.119,0.00108502,,,,
295.121,0.00108859,,,,
295.123,0.00109216,,,,
295.126,0.00109576,,,,
295.128,0.00109935,,,,
295.13,0.00110297,,,,
295.132,0.00110657,,,,
295.134,0.0011102,,,,
295.136,0.00111383,,,,
295.138,0.00111747,,,,
295.14,0.00112111,,,,
295.142,0.00112478,,,,
295.144,0.00112843,,,,
295.146,0.00113211,,,,
295.149,0.00113578,,,,
295.151,0.00113947,,,,
295.153,0.00114317,,,,
295.155,0.00114687,,,,
295.157,0.00115059,,,,
295.159,0.0011543,,,,
295.161,0.00115803,,,,
295.163,0.00116177,,,,
295.165,0.00116551,,,,
295.167,0.00116928,,,,
295.17,0.00117303,,,,
295.172,0.00117681,,,,
295.174,0.0011806,,,,
295.176,0.00118438,,,,
295.178,0.00118816,,,,
295.18,0.00119198,,,,
295.182,0.00119578,,,,
295.184,0.00119959,,,,
295.186,0.00120343,,,,
295.188,0.00120725,,,,
295.19,0.00121109,,,,
295.193,0.00121495,,,,
295.195,0.0012188,,,,
295.197,0.00122268,,,,
295.199,0.00122655,,,,
295.201,0.00123044,,,,
295.203,0.00123432,,,,
295.205,0.00123823,,,,
295.207,0.00124213,,,,
295.209,0.00124606,,,,
295.211,0.00124997,,,,
295.213,0.00125391,,,,
295.216,0.00125784,,,,
295.218,0.0012618,,,,
295.22,0.00126577,,,,
295.222,0.00126972,,,,
295.224,0.00127368,,,,
295.226,0.00127765,,,,
295.228,0.00128165,,,,
295.23,0.00128563,,,,
295.232,0.00128965,,,,
295.234,0.00129365,,,,
295.237,0.00129765,,,,
295.239,0.00130169,,,,
295.241,0.00130571,,,,
295.243,0.00130976,,,,
295.245,0.0013138,,,,
295.247,0.00131787,,,,
295.249,0.00132192,,,,
295.251,0.00132599,,,,
295.253,0.00133007,,,,
295.255,0.00133415,,,,
295.257,0.00133824,,,,
295.26,0.00134233,,,,
295.262,0.00134645,,,,
295.264,0.00135056,,,,
295.266,0.00135469,,,,
295.268,0.00135882,,,,
295.27,0.00136297,,,,
295.272,0.00136711,,,,
295.274,0.00137126,,,,
295.276,0.00137541,,,,
295.278,0.0013796,,,,
295.28,0.00138377,,,,
295.283,0.00138797,,,,
295.285,0.00139216,,,,
295.287,0.00139638,,,,
295.289,0.0014006,,,,
295.291,0.00140482,,,,
295.293,0.00140906,,,,
295.295,0.00141329,,,,
295.297,0.00141755,,,,
295.299,0.0014218,,,,
295.301,0.00142608,,,,
295.304,0.00143034,,,,
295.306,0.00143464,,,,
295.308,0.00143892,,,,
295.31,0.00144321,,,,
295.312,0.00144754,,,,
295.314,0.00145185,,,,
295.316,0.00145619,,,,
295.318,0.00146051,,,,
295.32,0.00146487,,,,
295.322,0.00146922,,,,
295.324,0.00147359,,,,
295.327,0.00147796,,,,
295.329,0.00148235,,,,
295.331,0.00148673,,,,
295.333,0.00149112,,,,
295.335,0.00149554,,,,
295.337,0.00149995,,,,
295.339,0.00150439,,,,
295.341,0.00150881,,,,
295.343,0.00151326,,,,
295.345,0.0015177,,,,
295.348,0.00152217,,,,
295.35,0.00152663,,,,
295.352,0.00153111,,,,
295.354,0.00153558,,,,
295.356,0.00154006,,,,
295.358,0.00154457,,,,
295.36,0.00154907,,,,
295.362,0.00155357,,,,
295.364,0.00155809,,,,
295.366,0.00156263,,,,
295.368,0.00156716,,,,
295.371,0.00157171,,,,
295.373,0.00157626,,,,
295.375,0.00158083,,,,
295.377,0.00158539,,,,
295.379,0.00158999,,,,
295.381,0.00159456,,,,
295.383,0.00159917,,,,
295.385,0.00160377,,,,
295.387,0.00160839,,,,
295.389,0.00161301,,,,
295.392,0.00161763,,,,
295.394,0.00162228,,,,
295.396,0.00162692,,,,
295.398,0.00163159,,,,
295.4,0.00163624,,,,
295.402,0.00164093,,,,
295.404,0.0016456,,,,
295.406,0.0016503,,,,
295.408,0.00165499,,,,
295.41,0.00165968,,,,
295.412,0.00166441,,,,
295.415,0.00166912,,,,
295.417,0.00167384,,,,
295.419,0.00167857,,,,
295.421,0.00168332,,,,
295.423,0.00168807,,,,
295.425,0.00169282,,,,
295.427,0.0016976,,,,
295.429,0.00170236,,,,
295.431,0.00170714,,,,
295.433,0.00171194,,,,
295.435,0.00171673,,,,
295.438,0.00172153,,,,
295.44,0.00172636,,,,
295.442,0.00173117,,,,
295.444,0.00173599,,,,
295.446,0.00174082,,,,
295.448,0.00174568,,,,
295.45,0.00175052,,,,
295.452,0.0017554,,,,
295.454,0.00176026,,,,
295.456,0.00176515,,,,
295.459,0.00177002,,,,
295.461,0.00177492,,,,
295.463,0.00177981,,,,
295.465,0.00178471,,,,
295.467,0.00178964,,,,
295.469,0.00179455,,,,
295.471,0.00179949,,,,
295.473,0.00180441,,,,
295.475,0.00180935,,,,
295.477,0.00181429,,,,
295.479,0.00181926,,,,
295.482,0.00182422,,,,
295.484,0.0018292,,,,
295.486,0.00183417,,,,
295.488,0.00183918,,,,
295.49,0.00184416,,,,
295.492,0.00184918,,,,
295.494,0.00185418,,,,
295.496,0.00185918,,,,
295.498,0.00186422,,,,
295.5,0.00186924,,,,
295.502,0.00187429,,,,
295.505,0.00187932,,,,
295.507,0.00188439,,,,
295.509,0.00188944,,,,
295.511,0.00189451,,,,
295.513,0.00189957,,,,
295.515,0.00190466,,,,
295.517,0.00190976,,,,
295.519,0.00191484,,,,
295.521,0.00191995,,,,
295.523,0.00192505,,,,
295.526,0.00193017,,,,
295.528,0.00193528,,,,
295.53,0.00194041,,,,
295.532,0.00194553,,,,
295.534,0.00195068,,,,
295.536,0.00195581,,,,
295.538,0.00196097,,,,
295.54,0.00196612,,,,
295.542,0.00197129,,,,
295.544,0.00197645,,,,
295.546,0.00198164,,,,
295.549,0.00198683,,,,
295.551,0.00199203,,,,
295.553,0.00199721,,,,
295.555,0.00200242,,,,
295.557,0.00200761,,,,
295.559,0.00201284,,,,
295.561,0.00201804,,,,
295.563,0.00202328,,,,
295.565,0.00202849,,,,
295.567,0.00203374,,,,
295.57,0.00203897,,,,
295.572,0.00204423,,,,
295.574,0.00204948,,,,
295.576,0.00205475,,,,
295.578,0.00206001,,,,
295.58,0.00206529,,,,
295.582,0.00207056,,,,
295.584,0.00207584,,,,
295.586,0.00208115,,,,
295.588,0.00208644,,,,
295.59,0.00209174,,,,
295.593,0.00209705,,,,
295.595,0.00210239,,,,
295.597,0.00210771,,,,
295.599,0.00211307,,,,
295.601,0.0021184,,,,
295.603,0.00212375,,,,
295.605,0.00212913,,,,
295.607,0.00213449,,,,
295.609,0.00213989,,,,
295.611,0.00214527,,,,
295.614,0.00215068,,,,
295.616,0.00215608,,,,
295.618,0.00216151,,,,
295.62,0.00216694,,,,
295.622,0.00217236,,,,
295.624,0.00217782,,,,
295.626,0.00218328,,,,
295.628,0.00218872,,,,
295.63,0.0021942,,,,
295.632,0.00219966,,,,
295.634,0.00220516,,,,
295.637,0.00221064,,,,
295.639,0.00221615,,,,
295.641,0.00222164,,,,
295.643,0.00222717,,,,
295.645,0.00223268,,,,
295.647,0.00223822,,,,
295.649,0.00224375,,,,
295.651,0.00224931,,,,
295.653,0.00225486,,,,
295.655,0.00226043,,,,
295.658,0.00226599,,,,
295.66,0.00227159,,,,
295.662,0.00227716,,,,
295.664,0.00228275,,,,
295.666,0.00228837,,,,
295.668,0.00229397,,,,
295.67,0.0022996,,,,
295.672,0.00230522,,,,
295.674,0.00231087,,,,
295.676,0.0023165,,,,
295.678,0.00232216,,,,
295.681,0.00232781,,,,
295.683,0.00233349,,,,
295.685,0.00233916,,,,
295.687,0.00234485,,,,
295.689,0.00235053,,,,
295.691,0.00235625,,,,
295.693,0.00236194,,,,
295.695,0.00236764,,,,
295.697,0.00237338,,,,
295.699,0.0023791,,,,
295.702,0.00238485,,,,
295.704,0.00239058,,,,
295.706,0.00239635,,,,
295.708,0.0024021,,,,
295.71,0.00240789,,,,
295.712,0.00241368,,,,
295.714,0.00241946,,,,
295.716,0.00242527,,,,
295.718,0.00243106,,,,
295.72,0.00243686,,,,
295.722,0.0024427,,,,
295.725,0.00244852,,,,
295.727,0.00245437,,,,
295.729,0.00246021,,,,
295.731,0.00246608,,,,
295.733,0.00247194,,,,
295.735,0.00247783,,,,
295.737,0.00248373,,,,
295.739,0.00248961,,,,
295.741,0.00249553,,,,
295.743,0.00250143,,,,
295.745,0.00250736,,,,
295.748,0.00251331,,,,
295.75,0.00251923,,,,
295.752,0.0025252,,,,
295.754,0.00253114,,,,
295.756,0.00253712,,,,
295.758,0.00254308,,,,
295.76,0.00254904,,,,
295.762,0.00255505,,,,
295.764,0.00256103,,,,
295.766,0.00256705,,,,
295.769,0.00257305,,,,
295.771,0.00257908,,,,
295.773,0.0025851,,,,
295.775,0.00259115,,,,
295.777,0.00259718,,,,
295.779,0.00260325,,,,
295.781,0.0026093,,,,
295.783,0.00261535,,,,
295.785,0.00262144,,,,
295.787,0.00262751,,,,
295.789,0.00263362,,,,
295.792,0.00263971,,,,
295.794,0.0026458,,,,
295.796,0.00265194,,,,
295.798,0.00265805,,,,
295.8,0.00266417,,,,
295.802,0.00267033,,,,
295.804,0.00267646,,,,
295.806,0.00268264,,,,
295.808,0.00268879,,,,
295.81,0.00269498,,,,
295.813,0.00270115,,,,
295.815,0.00270733,,,,
295.817,0.00271355,,,,
295.819,0.00271975,,,,
295.821,0.00272599,,,,
295.823,0.00273223,,,,
295.825,0.00273845,,,,
295.827,0.00274472,,,,
295.829,0.00275099,,,,
295.831,0.00275724,,,,
295.833,0.00276353,,,,
295.836,0.00276983,,,,
295.838,0.00277611,,,,
