# Forward reconstruction (consistency check), model R3: E=481 kJ/mol, lnA=94.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
290.657,0.0257002,0.0258536,298.86,0.0290172,0.0539745,298.051,0.0261013,0.0239546
290.658,0.0257229,0.0259484,298.862,0.029055,0.054174,298.053,0.0261257,0.0240429
290.66,0.0257458,0.0260439,298.864,0.0290928,0.0543736,298.055,0.0261501,0.0241317
290.661,0.0257685,0.0261388,298.866,0.0291307,0.0545732,298.056,0.0261745,0.02422
290.663,0.0257912,0.0262336,298.868,0.0291688,0.0547738,298.058,0.026199,0.0243088
290.664,0.0258141,0.0263292,298.87,0.0292068,0.0549734,298.06,0.0262234,0.0243972
290.665,0.0258369,0.0264241,298.872,0.0292448,0.0551732,298.062,0.026248,0.0244861
290.667,0.0258597,0.0265191,298.874,0.0292828,0.055373,298.063,0.0262725,0.024575
290.668,0.0258826,0.0266147,298.876,0.0293209,0.0555728,298.065,0.0262971,0.0246639
290.67,0.0259054,0.0267097,298.878,0.029359,0.0557726,298.067,0.0263216,0.0247524
290.671,0.0259283,0.0268047,298.881,0.0293972,0.0559726,298.069,0.0263463,0.0248413
290.673,0.0259511,0.0268997,298.883,0.0294356,0.0561735,298.07,0.0263709,0.0249303
290.674,0.0259741,0.0269954,298.885,0.0294739,0.0563735,298.072,0.0263954,0.0250189
290.675,0.025997,0.0270904,298.887,0.0295122,0.0565735,298.074,0.0264201,0.0251079
290.677,0.0260199,0.0271855,298.889,0.0295505,0.0567736,298.076,0.0264448,0.025197
290.678,0.026043,0.0272812,298.891,0.0295889,0.0569738,298.077,0.0264694,0.0252856
290.68,0.026066,0.0273763,298.893,0.0296275,0.0571749,298.079,0.0264942,0.0253747
290.681,0.0260889,0.0274715,298.895,0.029666,0.0573752,298.081,0.026519,0.0254638
290.683,0.0261119,0.0275666,298.897,0.0297045,0.0575754,298.083,0.0265436,0.0255525
290.684,0.0261349,0.0276618,298.9,0.0297433,0.0577767,298.084,0.0265684,0.0256416
290.685,0.026158,0.0277576,298.902,0.0297819,0.0579771,298.086,0.0265931,0.0257303
290.687,0.0261811,0.0278528,298.904,0.0298206,0.0581775,298.088,0.026618,0.0258195
290.688,0.0262041,0.027948,298.906,0.0298593,0.058378,298.09,0.0266429,0.0259088
290.69,0.0262272,0.0280433,298.908,0.029898,0.0585785,298.091,0.0266676,0.0259976
290.691,0.0262503,0.0281385,298.91,0.029937,0.05878,298.093,0.0266925,0.0260868
290.693,0.0262735,0.0282344,298.912,0.0299758,0.0589806,298.095,0.0267175,0.0261762
290.694,0.0262966,0.0283297,298.914,0.0300147,0.0591813,298.097,0.0267423,0.026265
290.695,0.0263198,0.028425,298.916,0.0300536,0.059382,298.099,0.0267672,0.0263543
290.697,0.0263429,0.0285204,298.918,0.0300926,0.0595827,298.1,0.0267922,0.0264437
290.698,0.0263662,0.0286164,298.921,0.0301316,0.0597835,298.102,0.0268171,0.0265326
290.7,0.0263894,0.0287117,298.923,0.0301707,0.0599843,298.104,0.0268422,0.026622
290.701,0.0264126,0.0288071,298.925,0.0302098,0.0601852,298.106,0.0268672,0.0267115
290.702,0.0264358,0.0289025,298.927,0.0302489,0.0603861,298.107,0.0268923,0.026801
290.704,0.0264592,0.0289986,298.929,0.0302881,0.0605871,298.109,0.0269173,0.0268899
290.705,0.0264825,0.029094,298.931,0.0303275,0.0607891,298.111,0.0269424,0.0269795
290.707,0.0265058,0.0291895,298.933,0.0303668,0.0609901,298.113,0.0269674,0.0270685
290.708,0.0265291,0.029285,298.935,0.0304061,0.0611912,298.114,0.0269925,0.027158
290.71,0.0265525,0.0293811,298.937,0.0304455,0.0613924,298.116,0.0270177,0.0272476
290.711,0.0265758,0.0294766,298.939,0.0304849,0.0615936,298.118,0.0270428,0.0273367
290.712,0.0265992,0.0295722,298.942,0.0305243,0.0617948,298.12,0.027068,0.0274263
290.714,0.0266225,0.0296677,298.944,0.0305638,0.0619961,298.121,0.0270931,0.0275155
290.715,0.0266461,0.0297639,298.946,0.0306036,0.0621984,298.123,0.0271184,0.0276051
290.717,0.0266695,0.0298595,298.948,0.0306431,0.0623998,298.125,0.0271437,0.0276948
290.718,0.0266929,0.0299551,298.95,0.0306828,0.0626012,298.127,0.0271689,0.027784
290.72,0.0267163,0.0300507,298.952,0.0307225,0.0628027,298.128,0.0271942,0.0278738
290.721,0.0267397,0.0301464,298.954,0.0307622,0.0630042,298.13,0.0272195,0.0279635
290.722,0.0267632,0.030242,298.956,0.0308021,0.0632068,298.132,0.0272449,0.0280533
290.724,0.0267868,0.0303384,298.958,0.030842,0.0634084,298.134,0.0272702,0.0281426
290.725,0.0268103,0.0304341,298.96,0.0308818,0.06361,298.135,0.0272956,0.0282325
290.727,0.0268338,0.0305298,298.963,0.0309217,0.0638118,298.137,0.027321,0.0283223
290.728,0.0268574,0.0306255,298.965,0.0309617,0.0640135,298.139,0.0273465,0.0284122
290.73,0.0268809,0.0307213,298.967,0.0310017,0.0642153,298.141,0.0273718,0.0285016
290.731,0.0269047,0.0308177,298.969,0.0310417,0.0644171,298.142,0.0273973,0.0285915
290.732,0.0269282,0.0309135,298.971,0.0310818,0.064619,298.144,0.0274229,0.0286814
290.734,0.0269518,0.0310093,298.973,0.0311219,0.064821,298.146,0.0274483,0.0287709
290.735,0.0269755,0.0311051,298.975,0.0311623,0.0650239,298.148,0.0274739,0.0288609
290.737,0.0269991,0.031201,298.977,0.0312025,0.0652259,298.149,0.0274994,0.0289509
290.738,0.0270228,0.0312968,298.979,0.0312428,0.065428,298.151,0.0275249,0.0290404
290.739,0.0270466,0.0313934,298.981,0.0312831,0.0656301,298.153,0.0275506,0.0291304
290.741,0.0270703,0.0314893,298.984,0.0313237,0.0658333,298.155,0.0275762,0.0292205
290.742,0.0270941,0.0315852,298.986,0.0313641,0.0660355,298.156,0.0276017,0.0293101
290.744,0.0271178,0.0316811,298.988,0.0314045,0.0662377,298.158,0.0276274,0.0294002
290.745,0.0271416,0.0317771,298.99,0.0314451,0.06644,298.16,0.0276532,0.0294904
290.747,0.0271655,0.0318737,298.992,0.0314856,0.0666424,298.162,0.0276789,0.0295805
290.748,0.0271893,0.0319697,298.994,0.0315262,0.0668448,298.164,0.0277045,0.0296702
290.749,0.0272131,0.0320657,298.996,0.031567,0.0670482,298.165,0.0277303,0.0297604
290.751,0.027237,0.0321617,298.998,0.0316077,0.0672507,298.167,0.027756,0.0298501
290.752,0.0272608,0.0322578,299,0.0316485,0.0674532,298.169,0.0277818,0.0299404
290.754,0.0272847,0.0323538,299.002,0.0316892,0.0676558,298.171,0.0278077,0.0300306
290.755,0.0273088,0.0324506,299.005,0.0317301,0.0678584,298.172,0.0278334,0.0301204
290.757,0.0273327,0.0325467,299.007,0.0317709,0.0680611,298.174,0.0278593,0.0302108
290.758,0.0273566,0.0326428,299.009,0.0318119,0.0682638,298.176,0.0278852,0.0303011
290.759,0.0273806,0.0327389,299.011,0.031853,0.0684675,298.178,0.027911,0.030391
290.761,0.0274047,0.0328358,299.013,0.031894,0.0686703,298.179,0.027937,0.0304813
290.762,0.0274287,0.0329319,299.015,0.0319351,0.0688732,298.181,0.0279628,0.0305712
290.764,0.0274527,0.0330281,299.017,0.0319762,0.0690761,298.183,0.0279889,0.0306617
290.765,0.0274767,0.0331243,299.019,0.0320176,0.06928,298.185,0.0280147,0.0307516
290.766,0.0275008,0.0332206,299.021,0.0320588,0.069483,298.186,0.0280406,0.0308416
290.768,0.0275249,0.0333168,299.024,0.0321,0.069686,298.188,0.0280667,0.0309321
290.769,0.027549,0.0334131,299.026,0.0321413,0.0698891,298.19,0.0280928,0.0310226
290.771,0.0275731,0.0335094,299.028,0.0321829,0.0700932,298.192,0.0281188,0.0311126
290.772,0.0275972,0.0336057,299.03,0.0322243,0.0702964,298.193,0.0281449,0.0312032
290.774,0.0276215,0.0337027,299.032,0.0322657,0.0704996,298.195,0.0281709,0.0312933
290.775,0.0276457,0.033799,299.034,0.0323072,0.0707028,298.197,0.0281971,0.0313839
290.776,0.0276699,0.0338954,299.036,0.0323488,0.0709061,298.199,0.0282233,0.0314745
290.778,0.0276941,0.0339917,299.038,0.0323903,0.0711095,298.2,0.0282494,0.0315647
290.779,0.0277183,0.0340881,299.04,0.032432,0.0713129,298.202,0.0282757,0.0316554
290.781,0.0277426,0.0341845,299.042,0.0324738,0.0715173,298.204,0.0283019,0.0317461
290.782,0.0277668,0.034281,299.045,0.0325156,0.0717208,298.206,0.0283281,0.0318363
290.784,0.0277913,0.0343781,299.047,0.0325573,0.0719244,298.207,0.0283544,0.031927
290.785,0.0278156,0.0344746,299.049,0.0325992,0.0721279,298.209,0.0283806,0.0320173
290.786,0.0278399,0.0345711,299.051,0.032641,0.0723316,298.211,0.028407,0.0321081
290.788,0.0278642,0.0346676,299.053,0.032683,0.0725352,298.213,0.0284332,0.0321984
290.789,0.0278886,0.0347641,299.055,0.0327251,0.0727399,298.214,0.0284596,0.0322892
290.791,0.027913,0.0348606,299.057,0.0327671,0.0729437,298.216,0.0284859,0.0323796
290.792,0.0279376,0.0349579,299.059,0.0328092,0.0731475,298.218,0.0285124,0.0324705
290.793,0.027962,0.0350544,299.061,0.0328513,0.0733514,298.22,0.0285387,0.0325609
290.795,0.0279864,0.035151,299.063,0.0328935,0.0735553,298.221,0.0285652,0.0326518
290.796,0.0280109,0.0352477,299.066,0.0329357,0.0737592,298.223,0.0285916,0.0327422
290.798,0.0280354,0.0353443,299.068,0.0329779,0.0739632,298.225,0.0286181,0.0328332
290.799,0.0280599,0.0354409,299.07,0.0330202,0.0741673,298.227,0.0286445,0.0329237
290.801,0.0280844,0.0355376,299.072,0.0330626,0.0743714,298.228,0.0286711,0.0330147
290.802,0.0281091,0.035635,299.074,0.033105,0.0745755,298.23,0.0286977,0.0331057
290.803,0.0281337,0.0357317,299.076,0.0331474,0.0747797,298.232,0.0287244,0.0331968
290.805,0.0281583,0.0358284,299.078,0.0331902,0.0749849,298.234,0.028751,0.0332879
290.806,0.0281829,0.0359252,299.08,0.0332327,0.0751891,298.236,0.0287777,0.033379
290.808,0.0282076,0.0360219,299.082,0.0332753,0.0753935,298.237,0.0288044,0.0334701
290.809,0.0282322,0.0361187,299.084,0.033318,0.0755978,298.239,0.028831,0.0335608
290.811,0.0282569,0.0362155,299.087,0.0333607,0.0758022,298.241,0.0288578,0.033652
290.812,0.0282816,0.0363123,299.089,0.0334034,0.0760067,298.243,0.0288846,0.0337432
290.813,0.0283063,0.0364092,299.091,0.0334464,0.0762122,298.244,0.0289114,0.0338344
290.815,0.028331,0.036506,299.093,0.0334893,0.0764167,298.246,0.028938,0.0339251
290.816,0.0283558,0.0366029,299.095,0.0335322,0.0766213,298.248,0.0289649,0.0340164
290.818,0.0283806,0.0366998,299.097,0.0335751,0.0768259,298.25,0.0289916,0.0341072
290.819,0.0284054,0.0367967,299.099,0.0336181,0.0770306,298.251,0.0290185,0.0341985
290.82,0.0284302,0.0368937,299.101,0.0336612,0.0772353,298.253,0.0290452,0.0342893
290.822,0.028455,0.0369906,299.103,0.0337043,0.0774401,298.255,0.0290722,0.0343807
290.823,0.02848,0.0370883,299.105,0.0337476,0.0776459,298.257,0.029099,0.0344715
290.825,0.0285049,0.0371852,299.108,0.0337908,0.0778508,298.258,0.029126,0.0345629
290.826,0.0285298,0.0372822,299.11,0.0338341,0.0780557,298.26,0.0291528,0.0346538
290.828,0.0285547,0.0373793,299.112,0.0338774,0.0782606,298.262,0.0291798,0.0347453
290.829,0.0285796,0.0374763,299.114,0.0339207,0.0784656,298.264,0.0292069,0.0348368
290.83,0.0286046,0.0375734,299.116,0.0339644,0.0786717,298.265,0.0292338,0.0349277
290.832,0.0286296,0.0376705,299.118,0.0340078,0.0788768,298.267,0.0292609,0.0350193
290.833,0.0286546,0.0377675,299.12,0.0340513,0.0790819,298.269,0.0292879,0.0351103
290.835,0.0286796,0.0378647,299.122,0.0340949,0.0792871,298.271,0.029315,0.0352018
290.836,0.0287046,0.0379618,299.124,0.0341385,0.0794923,298.272,0.029342,0.0352929
290.838,0.0287297,0.038059,299.126,0.0341821,0.0796976,298.274,0.0293692,0.0353845
290.839,0.0287547,0.0381561,299.129,0.0342258,0.0799029,298.276,0.0293963,0.0354756
290.84,0.0287798,0.0382533,299.131,0.0342698,0.0801093,298.278,0.0294235,0.0355673
290.842,0.0288049,0.0383505,299.133,0.0343136,0.0803147,298.279,0.0294507,0.035659
290.843,0.0288301,0.0384478,299.135,0.0343575,0.0805201,298.281,0.0294779,0.0357502
290.845,0.0288552,0.038545,299.137,0.0344014,0.0807256,298.283,0.0295052,0.0358419
290.846,0.0288804,0.0386423,299.139,0.0344454,0.0809312,298.285,0.0295323,0.0359331
290.847,0.0289056,0.0387395,299.141,0.0344894,0.0811368,298.286,0.0295597,0.0360249
290.849,0.0289308,0.0388368,299.143,0.0345334,0.0813424,298.288,0.0295869,0.0361161
290.85,0.0289561,0.0389342,299.145,0.0345775,0.0815481,298.29,0.0296141,0.0362074
290.852,0.0289813,0.0390315,299.147,0.0346217,0.0817538,298.292,0.0296415,0.0362993
290.853,0.0290066,0.0391289,299.15,0.0346661,0.0819606,298.293,0.0296688,0.0363906
290.855,0.0290319,0.0392262,299.152,0.0347102,0.0821654,298.295,0.0296961,0.036482
290.856,0.0290572,0.0393236,299.154,0.0347545,0.0823713,298.297,0.0297236,0.0365739
290.857,0.0290826,0.0394211,299.156,0.0347989,0.0825772,298.299,0.0297509,0.0366653
290.859,0.0291079,0.0395185,299.158,0.0348433,0.0827832,298.3,0.0297783,0.0367567
290.86,0.0291333,0.0396159,299.16,0.0348877,0.0829892,298.302,0.0298059,0.0368487
290.862,0.0291587,0.0397134,299.162,0.0349323,0.0831952,298.304,0.0298333,0.0369402
290.863,0.0291841,0.0398109,299.164,0.0349768,0.0834013,298.306,0.0298607,0.0370317
290.865,0.0292096,0.0399084,299.166,0.0350215,0.0836075,298.307,0.0298884,0.0371237
290.866,0.029235,0.0400059,299.168,0.0350661,0.0838136,298.309,0.0299159,0.0372152
290.867,0.0292605,0.0401035,299.171,0.0351109,0.0840199,298.311,0.0299435,0.0373073
290.869,0.029286,0.040201,299.173,0.0351556,0.0842262,298.313,0.0299711,0.0373989
290.87,0.0293115,0.0402986,299.175,0.0352005,0.0844325,298.314,0.0299986,0.0374905
290.872,0.0293371,0.0403962,299.177,0.0352453,0.0846388,298.316,0.0300264,0.0375827
290.873,0.0293626,0.0404938,299.179,0.0352903,0.0848453,298.318,0.030054,0.0376743
290.874,0.0293882,0.0405915,299.181,0.0353353,0.0850517,298.32,0.0300816,0.037766
290.876,0.0294138,0.0406891,299.183,0.0353805,0.0852592,298.322,0.0301094,0.0378582
290.877,0.0294394,0.0407868,299.185,0.0354256,0.0854658,298.323,0.0301371,0.0379499
290.879,0.029465,0.0408845,299.187,0.0354707,0.0856724,298.325,0.0301649,0.0380422
290.88,0.0294907,0.0409822,299.189,0.0355159,0.085879,298.327,0.0301927,0.038134
290.882,0.0295163,0.0410799,299.192,0.0355612,0.0860857,298.329,0.0302206,0.0382263
290.883,0.029542,0.0411777,299.194,0.0356065,0.0862924,298.33,0.0302483,0.0383181
290.884,0.0295677,0.0412754,299.196,0.0356518,0.0864992,298.332,0.0302763,0.0384105
290.886,0.0295934,0.0413732,299.198,0.0356972,0.086706,298.334,0.0303041,0.0385023
290.887,0.0296192,0.041471,299.2,0.0357429,0.0869139,298.336,0.0303321,0.0385947
290.889,0.0296449,0.0415688,299.202,0.0357884,0.0871208,298.337,0.03036,0.0386866
290.89,0.0296707,0.0416667,299.204,0.035834,0.0873277,298.339,0.0303879,0.0387786
290.891,0.0296965,0.0417645,299.206,0.0358796,0.0875348,298.341,0.0304159,0.038871
290.893,0.0297223,0.0418624,299.208,0.0359253,0.0877418,298.343,0.0304439,0.038963
290.894,0.0297482,0.0419603,299.211,0.035971,0.0879489,298.344,0.030472,0.0390555
290.896,0.029774,0.0420582,299.213,0.036017,0.088157,298.346,0.0305,0.0391476
290.897,0.0297999,0.0421562,299.215,0.0360629,0.0883642,298.348,0.0305282,0.0392401
290.899,0.0298258,0.0422541,299.217,0.0361088,0.0885714,298.35,0.0305562,0.0393322
290.9,0.0298515,0.0423514,299.219,0.0361547,0.0887787,298.351,0.0305844,0.0394248
290.901,0.0298774,0.0424494,299.221,0.0362007,0.088986,298.353,0.0306127,0.0395174
290.903,0.0299034,0.0425474,299.223,0.0362467,0.0891934,298.355,0.0306408,0.0396096
290.904,0.0299294,0.0426454,299.225,0.0362929,0.0894008,298.357,0.030669,0.0397022
290.906,0.0299553,0.0427435,299.227,0.036339,0.0896083,298.358,0.0306972,0.0397944
290.907,0.0299813,0.0428415,299.229,0.0363855,0.0898168,298.36,0.0307255,0.0398871
290.909,0.0300074,0.0429396,299.232,0.0364317,0.0900243,298.362,0.0307539,0.0399799
290.91,0.0300334,0.0430377,299.234,0.036478,0.0902319,298.364,0.0307821,0.0400721
290.911,0.0300595,0.0431358,299.236,0.0365244,0.0904396,298.365,0.0308105,0.0401649
290.913,0.0300855,0.043234,299.238,0.0365706,0.0906463,298.367,0.0308388,0.0402572
290.914,0.0301116,0.0433321,299.24,0.0366174,0.090855,298.369,0.0308672,0.0403501
290.916,0.0301377,0.0434303,299.242,0.0366639,0.0910628,298.371,0.0308956,0.0404424
290.917,0.0301639,0.0435285,299.244,0.0367105,0.0912706,298.372,0.0309241,0.0405353
290.918,0.03019,0.0436267,299.246,0.0367572,0.0914785,298.374,0.0309524,0.0406277
290.92,0.030216,0.0437242,299.248,0.0368039,0.0916864,298.376,0.030981,0.0407206
290.921,0.0302422,0.0438225,299.25,0.0368506,0.0918943,298.378,0.0310094,0.040813
290.923,0.0302684,0.0439208,299.253,0.0368975,0.0921023,298.379,0.031038,0.040906
290.924,0.0302947,0.044019,299.255,0.0369443,0.0923104,298.381,0.0310665,0.0409985
290.926,0.0303209,0.0441174,299.257,0.0369913,0.0925185,298.383,0.0310951,0.0410915
290.927,0.0303472,0.0442157,299.259,0.0370383,0.0927266,298.385,0.0311238,0.0411845
290.928,0.0303735,0.044314,299.261,0.0370853,0.0929348,298.386,0.0311523,0.0412771
290.93,0.0303998,0.0444124,299.263,0.0371324,0.093143,298.388,0.031181,0.0413702
290.931,0.0304262,0.0445108,299.265,0.0371796,0.0933513,298.39,0.0312096,0.0414627
290.933,0.0304525,0.0446092,299.267,0.0372268,0.0935596,298.392,0.0312384,0.0415559
290.934,0.0304787,0.0447069,299.269,0.037274,0.093768,298.393,0.031267,0.0416485
290.935,0.0305051,0.0448053,299.271,0.0373214,0.0939764,298.395,0.0312959,0.0417417
290.937,0.0305315,0.0449038,299.274,0.037369,0.0941859,298.397,0.0313245,0.0418344
290.938,0.030558,0.0450022,299.276,0.0374164,0.0943944,298.399,0.0313534,0.0419276
290.94,0.0305844,0.0451007,299.278,0.0374639,0.0946029,298.4,0.0313821,0.0420203
290.941,0.0306109,0.0451992,299.28,0.0375115,0.0948115,298.402,0.0314111,0.0421136
290.943,0.0306374,0.0452978,299.282,0.0375591,0.0950201,298.404,0.0314398,0.0422064
290.944,0.0306637,0.0453956,299.284,0.037607,0.0952298,298.406,0.0314688,0.0422997
290.945,0.0306903,0.0454942,299.286,0.0376547,0.0954385,298.408,0.0314976,0.0423925
290.947,0.0307168,0.0455928,299.288,0.0377025,0.0956473,298.409,0.0315267,0.0424859
290.948,0.0307434,0.0456914,299.29,0.0377503,0.0958561,298.411,0.0315557,0.0425793
290.95,0.03077,0.04579,299.292,0.0377984,0.096066,298.413,0.0315846,0.0426721
290.951,0.0307966,0.0458886,299.295,0.0378464,0.0962749,298.415,0.0316137,0.0427656
290.952,0.0308232,0.0459873,299.297,0.0378944,0.0964839,298.416,0.0316428,0.042859
290.954,0.0308499,0.046086,299.299,0.0379425,0.0966929,298.418,0.0316718,0.042952
290.955,0.0308766,0.0461847,299.301,0.0379908,0.0969029,298.42,0.031701,0.0430455
290.957,0.0309033,0.0462834,299.303,0.038039,0.097112,298.422,0.03173,0.0431385
290.958,0.03093,0.0463821,299.305,0.0380872,0.0973211,298.423,0.0317592,0.043232
290.96,0.0309568,0.0464809,299.307,0.0381358,0.0975313,298.425,0.0317883,0.0433251
290.961,0.0309835,0.0465797,299.309,0.0381841,0.0977405,298.427,0.0318174,0.0434181
290.962,0.0310103,0.0466784,299.311,0.0382325,0.0979498,298.429,0.0318467,0.0435118
290.964,0.0310371,0.0467772,299.313,0.038281,0.0981591,298.43,0.0318758,0.0436049
290.965,0.0310638,0.0468754,299.316,0.0383295,0.0983685,298.432,0.0319052,0.0436985
290.967,0.0310906,0.0469742,299.318,0.0383781,0.0985779,298.434,0.0319344,0.0437917
290.968,0.0311175,0.0470731,299.32,0.0384268,0.0987873,298.436,0.0319636,0.0438849
290.97,0.0311444,0.047172,299.322,0.0384755,0.0989968,298.437,0.031993,0.0439786
290.971,0.0311713,0.0472709,299.324,0.0385245,0.0992074,298.439,0.0320223,0.0440718
290.972,0.0311983,0.0473698,299.326,0.0385733,0.099417,298.441,0.0320516,0.0441651
290.974,0.0312253,0.0474687,299.328,0.0386222,0.0996266,298.443,0.0320809,0.0442584
290.975,0.0312521,0.047567,299.33,0.0386711,0.0998363,298.444,0.0321104,0.0443522
290.977,0.0312791,0.047666,299.332,0.0387201,0.100046,298.446,0.0321398,0.0444455
290.978,0.0313061,0.047765,299.334,0.0387692,0.100256,298.448,0.0321692,0.0445388
290.979,0.0313332,0.047864,299.337,0.0388183,0.100466,298.45,0.0321988,0.0446327
290.981,0.0313602,0.047963,299.339,0.0388675,0.100675,298.451,0.0322282,0.0447261
290.982,0.0313873,0.0480621,299.341,0.0389167,0.100885,298.453,0.0322577,0.0448195
290.984,0.0314145,0.0481611,299.343,0.038966,0.101095,298.455,0.0322873,0.0449135
290.985,0.0314416,0.0482602,299.345,0.0390154,0.101305,298.457,0.0323169,0.0450069
290.987,0.0314686,0.0483586,299.347,0.039065,0.101516,298.458,0.0323466,0.045101
290.988,0.0314957,0.0484578,299.349,0.0391145,0.101726,298.46,0.0323761,0.0451945
290.989,0.0315229,0.0485569,299.351,0.039164,0.101937,298.462,0.0324059,0.0452885
290.991,0.0315501,0.0486561,299.353,0.0392136,0.102147,298.464,0.0324357,0.0453826
290.992,0.0315774,0.0487552,299.355,0.0392632,0.102357,298.465,0.0324653,0.0454762
290.994,0.0316046,0.0488544,299.358,0.0393129,0.102567,298.467,0.0324952,0.0455703
290.995,0.0316319,0.0489537,299.36,0.0393627,0.102778,298.469,0.0325248,0.0456639
290.996,0.031659,0.0490522,299.362,0.0394125,0.102988,298.471,0.0325547,0.0457581
290.998,0.0316863,0.0491515,299.364,0.0394621,0.103197,298.472,0.0325845,0.0458517
290.999,0.0317136,0.0492507,299.366,0.039512,0.103408,298.474,0.0326144,0.045946
291.001,0.031741,0.04935,299.368,0.039562,0.103618,298.476,0.0326442,0.0460397
291.002,0.0317684,0.0494493,299.37,0.0396121,0.103829,298.478,0.0326742,0.0461339
291.004,0.0317958,0.0495487,299.372,0.0396624,0.10404,298.479,0.032704,0.0462277
291.005,0.0318232,0.049648,299.374,0.0397126,0.104251,298.481,0.0327339,0.0463214
291.006,0.0318504,0.0497467,299.376,0.0397628,0.104462,298.483,0.0327639,0.0464158
291.008,0.0318778,0.0498461,299.379,0.0398131,0.104672,298.485,0.0327938,0.0465096
291.009,0.0319053,0.0499455,299.381,0.0398634,0.104883,298.486,0.0328239,0.046604
291.011,0.0319328,0.0500449,299.383,0.0399138,0.105094,298.488,0.0328539,0.0466978
291.012,0.0319603,0.0501444,299.385,0.0399643,0.105305,298.49,0.0328841,0.0467923
291.014,0.0319878,0.0502438,299.387,0.0400148,0.105516,298.492,0.0329141,0.0468862
291.015,0.0320153,0.0503433,299.389,0.0400654,0.105727,298.493,0.0329443,0.0469807
291.016,0.0320428,0.0504428,299.391,0.040116,0.105938,298.495,0.0329743,0.0470746
291.018,0.0320704,0.0505423,299.393,0.0401667,0.106149,298.497,0.0330046,0.0471691
291.019,0.032098,0.0506419,299.395,0.0402177,0.106361,298.499,0.0330347,0.0472631
291.021,0.0321254,0.0507407,299.397,0.0402685,0.106572,298.501,0.033065,0.0473577
291.022,0.032153,0.0508403,299.4,0.0403194,0.106783,298.502,0.0330952,0.0474518
