# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
297.082,0.481042,-0.273792,0.754834,0.415402,299.828,0.224678,-0.146736,0.371414,-0.116424,300.96,0.875899,-0.107792,0.983692,0.453943
297.083,0.480953,-0.273791,0.754744,0.41511,299.83,0.225134,-0.146729,0.371862,-0.116266,300.962,0.876661,-0.107783,0.984443,0.454929
297.085,0.480864,-0.27379,0.754654,0.41482,299.832,0.22559,-0.146721,0.372311,-0.116107,300.963,0.877423,-0.107773,0.985196,0.455923
297.086,0.480775,-0.273789,0.754564,0.414528,299.834,0.226046,-0.146714,0.37276,-0.115948,300.965,0.878186,-0.107763,0.985949,0.456913
297.088,0.480686,-0.273789,0.754474,0.414237,299.836,0.226502,-0.146707,0.373209,-0.115789,300.967,0.878949,-0.107753,0.986702,0.457909
297.089,0.480597,-0.273788,0.754385,0.413946,299.838,0.226959,-0.146699,0.373658,-0.115628,300.969,0.879714,-0.107743,0.987457,0.458906
297.09,0.480507,-0.273787,0.754294,0.413652,299.84,0.227416,-0.146692,0.374108,-0.115467,300.97,0.88048,-0.107733,0.988213,0.459905
297.092,0.480417,-0.273787,0.754204,0.413361,299.842,0.227873,-0.146685,0.374557,-0.115305,300.972,0.881247,-0.107724,0.988971,0.460899
297.093,0.480326,-0.273786,0.754112,0.413069,299.844,0.22833,-0.146678,0.375008,-0.115143,300.974,0.882015,-0.107714,0.989729,0.461901
297.095,0.480236,-0.273785,0.754021,0.412774,299.847,0.228788,-0.14667,0.375458,-0.114979,300.976,0.882785,-0.107704,0.990489,0.462903
297.096,0.480146,-0.273785,0.75393,0.412482,299.849,0.229245,-0.146663,0.375908,-0.114816,300.977,0.883556,-0.107694,0.99125,0.463907
297.098,0.480055,-0.273784,0.753839,0.412189,299.851,0.229703,-0.146656,0.376359,-0.114651,300.979,0.884328,-0.107684,0.992012,0.464906
297.099,0.479965,-0.273783,0.753749,0.411893,299.853,0.230162,-0.146648,0.37681,-0.114486,300.981,0.885102,-0.107674,0.992776,0.465913
297.1,0.479875,-0.273783,0.753657,0.4116,299.855,0.230621,-0.146641,0.377262,-0.11432,300.983,0.885876,-0.107665,0.993541,0.46692
297.102,0.479784,-0.273782,0.753566,0.411306,299.857,0.231082,-0.146634,0.377716,-0.114154,300.984,0.886652,-0.107655,0.994307,0.467923
297.103,0.479694,-0.273781,0.753475,0.41101,299.859,0.231543,-0.146626,0.37817,-0.113986,300.986,0.887429,-0.107645,0.995074,0.468933
297.105,0.479603,-0.27378,0.753383,0.410716,299.861,0.232005,-0.146619,0.378624,-0.113819,300.988,0.888207,-0.107635,0.995842,0.469945
297.106,0.479511,-0.27378,0.753291,0.410421,299.863,0.232468,-0.146612,0.37908,-0.11365,300.99,0.888987,-0.107625,0.996612,0.470951
297.108,0.479421,-0.273779,0.7532,0.410124,299.865,0.232932,-0.146604,0.379536,-0.113481,300.991,0.889768,-0.107615,0.997384,0.471965
297.109,0.479329,-0.273778,0.753107,0.409829,299.868,0.233396,-0.146597,0.379993,-0.11331,300.993,0.89055,-0.107606,0.998156,0.47298
297.11,0.479236,-0.273778,0.753014,0.409533,299.87,0.23386,-0.14659,0.38045,-0.11314,300.995,0.891334,-0.107596,0.998929,0.473991
297.112,0.479142,-0.273777,0.752919,0.409235,299.872,0.234325,-0.146582,0.380907,-0.112968,300.997,0.892118,-0.107586,0.999704,0.475008
297.113,0.479048,-0.273776,0.752824,0.408939,299.874,0.23479,-0.146575,0.381366,-0.112797,300.998,0.892903,-0.107576,1.00048,0.476027
297.115,0.478952,-0.273776,0.752728,0.408642,299.876,0.235257,-0.146568,0.381824,-0.112623,301,0.893688,-0.107566,1.00125,0.477047
297.116,0.478854,-0.273775,0.752629,0.408346,299.878,0.235723,-0.146561,0.382284,-0.112449,301.002,0.894474,-0.107556,1.00203,0.478063
297.117,0.478755,-0.273774,0.752529,0.408046,299.88,0.23619,-0.146553,0.382744,-0.112276,301.004,0.89526,-0.107547,1.00281,0.479086
297.119,0.478655,-0.273773,0.752428,0.407749,299.882,0.236658,-0.146546,0.383204,-0.1121,301.005,0.896047,-0.107537,1.00358,0.480109
297.12,0.478553,-0.273773,0.752326,0.407451,299.884,0.237125,-0.146539,0.383663,-0.111924,301.007,0.896834,-0.107527,1.00436,0.481135
297.122,0.478451,-0.273772,0.752223,0.407151,299.886,0.237592,-0.146531,0.384123,-0.111748,301.009,0.897621,-0.107517,1.00514,0.482155
297.123,0.478348,-0.273771,0.75212,0.406853,299.888,0.23806,-0.146524,0.384584,-0.11157,301.011,0.898409,-0.107507,1.00592,0.483183
297.125,0.478244,-0.273771,0.752015,0.406552,299.891,0.238528,-0.146517,0.385045,-0.111392,301.013,0.899197,-0.107497,1.00669,0.484212
297.126,0.47814,-0.27377,0.75191,0.406254,299.893,0.238996,-0.146509,0.385506,-0.111214,301.014,0.899986,-0.107488,1.00747,0.485242
297.127,0.478033,-0.273769,0.751803,0.405954,299.895,0.239465,-0.146502,0.385967,-0.111034,301.016,0.900775,-0.107478,1.00825,0.486268
297.129,0.477927,-0.273769,0.751695,0.405655,299.897,0.239934,-0.146495,0.386428,-0.110853,301.018,0.901565,-0.107468,1.00903,0.4873
297.13,0.47782,-0.273768,0.751588,0.405353,299.899,0.240403,-0.146487,0.38689,-0.110673,301.02,0.902356,-0.107458,1.00981,0.488334
297.132,0.477712,-0.273767,0.751479,0.405053,299.901,0.240873,-0.14648,0.387353,-0.11049,301.021,0.903147,-0.107448,1.0106,0.48937
297.133,0.477604,-0.273766,0.751371,0.404753,299.903,0.241344,-0.146473,0.387816,-0.110308,301.023,0.903939,-0.107438,1.01138,0.4904
297.135,0.477496,-0.273766,0.751262,0.404452,299.905,0.241815,-0.146465,0.38828,-0.110125,301.025,0.904731,-0.107429,1.01216,0.491438
297.136,0.477388,-0.273765,0.751153,0.404149,299.907,0.242287,-0.146458,0.388745,-0.10994,301.027,0.905525,-0.107419,1.01294,0.492477
297.137,0.477279,-0.273764,0.751044,0.403848,299.909,0.242759,-0.146451,0.38921,-0.109755,301.028,0.906318,-0.107409,1.01373,0.493512
297.139,0.477169,-0.273764,0.750933,0.403547,299.912,0.243232,-0.146443,0.389676,-0.109569,301.03,0.907113,-0.107399,1.01451,0.494553
297.14,0.477056,-0.273763,0.750819,0.403245,299.914,0.243707,-0.146436,0.390143,-0.109383,301.032,0.907908,-0.107389,1.0153,0.495596
297.142,0.476942,-0.273762,0.750704,0.402941,299.916,0.244182,-0.146429,0.390611,-0.109196,301.034,0.908705,-0.107379,1.01608,0.49664
297.143,0.476827,-0.273762,0.750589,0.402639,299.918,0.244658,-0.146422,0.391079,-0.109008,301.035,0.909503,-0.10737,1.01687,0.49768
297.145,0.476713,-0.273761,0.750473,0.402336,299.92,0.245135,-0.146414,0.391549,-0.108819,301.037,0.910302,-0.10736,1.01766,0.498726
297.146,0.476597,-0.27376,0.750357,0.402031,299.922,0.245613,-0.146407,0.39202,-0.10863,301.039,0.911102,-0.10735,1.01845,0.499768
297.147,0.476481,-0.273759,0.75024,0.401728,299.924,0.246091,-0.1464,0.392491,-0.108439,301.041,0.911904,-0.10734,1.01924,0.500818
297.149,0.476364,-0.273759,0.750123,0.401425,299.926,0.246571,-0.146392,0.392963,-0.108248,301.042,0.912706,-0.10733,1.02004,0.501868
297.15,0.476246,-0.273758,0.750004,0.401119,299.928,0.247051,-0.146385,0.393436,-0.108056,301.044,0.91351,-0.10732,1.02083,0.50292
297.152,0.476128,-0.273757,0.749885,0.400815,299.93,0.247532,-0.146378,0.39391,-0.107863,301.046,0.914313,-0.107311,1.02162,0.503967
297.153,0.476009,-0.273757,0.749765,0.400511,299.933,0.248014,-0.14637,0.394385,-0.10767,301.048,0.915116,-0.107301,1.02242,0.505021
297.154,0.475889,-0.273756,0.749645,0.400204,299.935,0.248497,-0.146363,0.39486,-0.107476,301.049,0.91592,-0.107291,1.02321,0.506077
297.156,0.47577,-0.273755,0.749525,0.399899,299.937,0.248982,-0.146356,0.395337,-0.10728,301.051,0.916723,-0.107281,1.024,0.507128
297.157,0.47565,-0.273755,0.749405,0.399592,299.939,0.249467,-0.146348,0.395816,-0.107085,301.053,0.917526,-0.107271,1.0248,0.508186
297.159,0.47553,-0.273754,0.749284,0.399286,299.941,0.249954,-0.146341,0.396295,-0.106888,301.055,0.91833,-0.107261,1.02559,0.509245
297.16,0.47541,-0.273753,0.749163,0.398981,299.943,0.250441,-0.146334,0.396775,-0.106691,301.056,0.919133,-0.107252,1.02638,0.5103
297.162,0.47529,-0.273752,0.749042,0.398675,299.945,0.250929,-0.146327,0.397256,-0.106493,301.058,0.919935,-0.107242,1.02718,0.511362
297.163,0.47517,-0.273752,0.748922,0.398366,299.947,0.251418,-0.146319,0.397737,-0.106294,301.06,0.920738,-0.107232,1.02797,0.512425
297.164,0.47505,-0.273751,0.748802,0.39806,299.949,0.251907,-0.146312,0.398219,-0.106094,301.062,0.92154,-0.107222,1.02876,0.513489
297.166,0.474932,-0.27375,0.748682,0.397753,299.951,0.252397,-0.146305,0.398701,-0.105894,301.063,0.922342,-0.107212,1.02955,0.514549
297.167,0.474813,-0.27375,0.748563,0.397446,299.953,0.252887,-0.146297,0.399184,-0.105692,301.065,0.923145,-0.107203,1.03035,0.515616
297.169,0.474693,-0.273749,0.748442,0.397139,299.956,0.253378,-0.14629,0.399668,-0.10549,301.067,0.923947,-0.107193,1.03114,0.516685
297.17,0.474573,-0.273748,0.748321,0.396829,299.958,0.25387,-0.146283,0.400152,-0.105286,301.069,0.924749,-0.107183,1.03193,0.517748
297.172,0.474452,-0.273748,0.748199,0.396521,299.96,0.254363,-0.146275,0.400638,-0.105083,301.07,0.925552,-0.107173,1.03272,0.518819
297.173,0.47433,-0.273747,0.748077,0.396213,299.962,0.254857,-0.146268,0.401125,-0.104878,301.072,0.926354,-0.107163,1.03352,0.519891
297.174,0.474209,-0.273746,0.747955,0.395902,299.964,0.255351,-0.146261,0.401612,-0.104673,301.074,0.927158,-0.107153,1.03431,0.520958
297.176,0.474087,-0.273745,0.747833,0.395594,299.966,0.255846,-0.146253,0.402099,-0.104466,301.076,0.927961,-0.107144,1.0351,0.522033
297.177,0.473965,-0.273745,0.74771,0.395285,299.968,0.256342,-0.146246,0.402588,-0.104259,301.078,0.928765,-0.107134,1.0359,0.523109
297.179,0.473844,-0.273744,0.747588,0.394975,299.97,0.256838,-0.146239,0.403077,-0.10405,301.079,0.929569,-0.107124,1.03669,0.52418
297.18,0.473721,-0.273743,0.747464,0.394664,299.972,0.257335,-0.146232,0.403566,-0.103842,301.081,0.930374,-0.107114,1.03749,0.525259
297.182,0.473598,-0.273743,0.74734,0.394354,299.974,0.257831,-0.146224,0.404056,-0.103631,301.083,0.931179,-0.107104,1.03828,0.526339
297.183,0.473473,-0.273742,0.747215,0.394044,299.977,0.258328,-0.146217,0.404545,-0.103421,301.085,0.931986,-0.107094,1.03908,0.52742
297.184,0.473348,-0.273741,0.74709,0.393731,299.979,0.258825,-0.14621,0.405035,-0.103209,301.086,0.932793,-0.107085,1.03988,0.528496
297.186,0.473223,-0.273741,0.746964,0.393421,299.981,0.259323,-0.146202,0.405525,-0.102996,301.088,0.9336,-0.107075,1.04067,0.52958
297.187,0.473098,-0.27374,0.746838,0.39311,299.983,0.25982,-0.146195,0.406015,-0.102783,301.09,0.934408,-0.107065,1.04147,0.530659
297.189,0.472973,-0.273739,0.746712,0.392799,299.985,0.260317,-0.146188,0.406505,-0.102569,301.092,0.935217,-0.107055,1.04227,0.531745
297.19,0.472848,-0.273739,0.746587,0.392485,299.987,0.260814,-0.14618,0.406994,-0.102354,301.093,0.936026,-0.107045,1.04307,0.532826
297.191,0.472723,-0.273738,0.746461,0.392173,299.989,0.261311,-0.146173,0.407484,-0.102138,301.095,0.936835,-0.107035,1.04387,0.533915
297.193,0.472599,-0.273737,0.746336,0.391861,299.991,0.261808,-0.146166,0.407974,-0.101921,301.097,0.937645,-0.107026,1.04467,0.534999
297.194,0.472475,-0.273736,0.746212,0.391547,299.993,0.262306,-0.146158,0.408464,-0.101703,301.099,0.938455,-0.107016,1.04547,0.53609
297.196,0.472351,-0.273736,0.746087,0.391234,299.995,0.262804,-0.146151,0.408955,-0.101485,301.1,0.939265,-0.107006,1.04627,0.537177
297.197,0.472226,-0.273735,0.745962,0.390922,299.997,0.263303,-0.146144,0.409447,-0.101266,301.102,0.940076,-0.106996,1.04707,0.538271
297.199,0.472101,-0.273734,0.745836,0.390609,300,0.263802,-0.146137,0.409939,-0.101045,301.104,0.940888,-0.106986,1.04787,0.53936
297.2,0.471976,-0.273734,0.74571,0.390293,300.002,0.264304,-0.146129,0.410433,-0.100825,301.106,0.9417,-0.106977,1.04868,0.540456
297.201,0.471851,-0.273733,0.745584,0.38998,300.004,0.264806,-0.146122,0.410928,-0.100603,301.107,0.942513,-0.106967,1.04948,0.541548
297.203,0.471726,-0.273732,0.745458,0.389666,300.006,0.265311,-0.146115,0.411426,-0.100381,301.109,0.943326,-0.106957,1.05028,0.542647
297.204,0.4716,-0.273732,0.745331,0.38935,300.008,0.265817,-0.146107,0.411925,-0.100156,301.111,0.94414,-0.106947,1.05109,0.543741
297.206,0.471473,-0.273731,0.745204,0.389035,300.01,0.266325,-0.1461,0.412425,-0.0999319,301.113,0.944955,-0.106937,1.05189,0.544843
297.207,0.471347,-0.27373,0.745077,0.388721,300.012,0.266834,-0.146093,0.412927,-0.0997056,301.114,0.945769,-0.106928,1.0527,0.545939
297.209,0.47122,-0.273729,0.74495,0.388406,300.014,0.267344,-0.146085,0.41343,-0.0994795,301.116,0.946584,-0.106918,1.0535,0.547043
297.21,0.471094,-0.273729,0.744822,0.388091,300.016,0.267856,-0.146078,0.413934,-0.0992525,301.118,0.947399,-0.106908,1.05431,0.548149
297.211,0.470966,-0.273728,0.744694,0.387773,300.018,0.268369,-0.146071,0.41444,-0.0990234,301.12,0.948213,-0.106898,1.05511,0.549249
297.213,0.470837,-0.273727,0.744564,0.387457,300.021,0.268883,-0.146064,0.414946,-0.0987946,301.121,0.949027,-0.106888,1.05592,0.550357
297.214,0.470706,-0.273727,0.744433,0.387142,300.023,0.269398,-0.146056,0.415454,-0.0985637,301.123,0.94984,-0.106878,1.05672,0.551461
297.216,0.470575,-0.273726,0.744301,0.386823,300.025,0.269914,-0.146049,0.415963,-0.098333,301.125,0.950654,-0.106869,1.05752,0.552571
297.217,0.470443,-0.273725,0.744168,0.386507,300.027,0.270431,-0.146042,0.416473,-0.0981014,301.127,0.951467,-0.106859,1.05833,0.553677
297.219,0.470309,-0.273725,0.744034,0.38619,300.029,0.270948,-0.146034,0.416983,-0.0978677,301.128,0.95228,-0.106849,1.05913,0.554784
297.22,0.470175,-0.273724,0.743899,0.385873,300.031,0.271466,-0.146027,0.417493,-0.0976342,301.13,0.953094,-0.106839,1.05993,0.555898
297.221,0.47004,-0.273723,0.743764,0.385554,300.033,0.271985,-0.14602,0.418005,-0.0973997,301.132,0.953907,-0.106829,1.06074,0.557008
297.223,0.469906,-0.273722,0.743629,0.385236,300.035,0.272504,-0.146012,0.418517,-0.0971632,301.134,0.954721,-0.10682,1.06154,0.558118
297.224,0.469773,-0.273722,0.743494,0.384918,300.037,0.273024,-0.146005,0.419029,-0.0969269,301.135,0.955535,-0.10681,1.06234,0.559237
297.226,0.46964,-0.273721,0.743361,0.384598,300.039,0.273545,-0.145998,0.419543,-0.0966896,301.137,0.95635,-0.1068,1.06315,0.56035
297.227,0.46951,-0.27372,0.74323,0.38428,300.041,0.274067,-0.14599,0.420058,-0.0964503,301.139,0.957165,-0.10679,1.06396,0.561471
297.228,0.469381,-0.27372,0.743101,0.383962,300.044,0.27459,-0.145983,0.420574,-0.0962111,301.141,0.957981,-0.10678,1.06476,0.562587
297.23,0.469255,-0.273719,0.742974,0.383643,300.046,0.275114,-0.145976,0.42109,-0.0959698,301.142,0.958798,-0.10677,1.06557,0.563711
297.231,0.46913,-0.273718,0.742848,0.383322,300.048,0.275639,-0.145969,0.421608,-0.0957287,301.144,0.959615,-0.106761,1.06638,0.564835
297.233,0.469006,-0.273718,0.742723,0.383002,300.05,0.276165,-0.145961,0.422127,-0.0954854,301.146,0.960433,-0.106751,1.06718,0.565955
297.234,0.468882,-0.273717,0.742599,0.382683,300.052,0.276692,-0.145954,0.422646,-0.0952424,301.148,0.96125,-0.106741,1.06799,0.567083
297.236,0.468757,-0.273716,0.742473,0.382363,300.054,0.277221,-0.145947,0.423168,-0.0949972,301.149,0.962067,-0.106731,1.0688,0.568205
297.237,0.468632,-0.273715,0.742347,0.382043,300.056,0.277751,-0.145939,0.42369,-0.0947522,301.151,0.962885,-0.106721,1.06961,0.569335
297.238,0.468507,-0.273715,0.742222,0.381721,300.058,0.278283,-0.145932,0.424215,-0.0945063,301.153,0.963702,-0.106711,1.07041,0.570466
297.24,0.468383,-0.273714,0.742097,0.3814,300.06,0.278816,-0.145925,0.424741,-0.0942582,301.155,0.964521,-0.106702,1.07122,0.571592
297.241,0.46826,-0.273713,0.741973,0.381079,300.062,0.279351,-0.145917,0.425268,-0.0940102,301.157,0.96534,-0.106692,1.07203,0.572726
297.243,0.468136,-0.273713,0.741849,0.380759,300.064,0.279887,-0.14591,0.425797,-0.0937601,301.158,0.966159,-0.106682,1.07284,0.573861
297.244,0.468013,-0.273712,0.741725,0.380437,300.067,0.280424,-0.145903,0.426327,-0.0935102,301.16,0.966981,-0.106672,1.07365,0.574991
297.246,0.467889,-0.273711,0.7416,0.380114,300.069,0.280962,-0.145896,0.426858,-0.0932593,301.162,0.967803,-0.106662,1.07447,0.576129
297.247,0.467764,-0.273711,0.741475,0.379792,300.071,0.281502,-0.145888,0.42739,-0.0930062,301.164,0.968627,-0.106653,1.07528,0.577262
297.248,0.467639,-0.27371,0.741349,0.37947,300.073,0.282042,-0.145881,0.427923,-0.0927521,301.165,0.969451,-0.106643,1.07609,0.578402
297.25,0.467514,-0.273709,0.741224,0.379148,300.075,0.282583,-0.145874,0.428456,-0.0924982,301.167,0.970277,-0.106633,1.07691,0.579537
297.251,0.467389,-0.273708,0.741097,0.378825,300.077,0.283124,-0.145866,0.42899,-0.092242,301.169,0.971103,-0.106623,1.07773,0.58068
297.253,0.467261,-0.273708,0.740969,0.378502,300.079,0.283666,-0.145859,0.429525,-0.0919861,301.171,0.971929,-0.106613,1.07854,0.581818
297.254,0.467132,-0.273707,0.740839,0.378179,300.081,0.284209,-0.145852,0.43006,-0.0917279,301.172,0.972755,-0.106603,1.07936,0.582964
297.255,0.467003,-0.273706,0.740709,0.377854,300.083,0.284752,-0.145844,0.430596,-0.0914687,301.174,0.973582,-0.106594,1.08018,0.584104
297.257,0.466872,-0.273706,0.740578,0.377531,300.085,0.285295,-0.145837,0.431132,-0.0912097,301.176,0.974409,-0.106584,1.08099,0.585252
297.258,0.466743,-0.273705,0.740448,0.377207,300.088,0.285839,-0.14583,0.431669,-0.0909484,301.178,0.975238,-0.106574,1.08181,0.586401
297.26,0.466614,-0.273704,0.740318,0.376883,300.09,0.286383,-0.145822,0.432206,-0.0906874,301.179,0.976067,-0.106564,1.08263,0.587546
297.261,0.466485,-0.273704,0.740189,0.376559,300.092,0.286928,-0.145815,0.432743,-0.0904241,301.181,0.976897,-0.106554,1.08345,0.588698
297.263,0.466357,-0.273703,0.74006,0.376232,300.094,0.287473,-0.145808,0.433281,-0.0901609,301.183,0.977727,-0.106545,1.08427,0.589844
297.264,0.46623,-0.273702,0.739932,0.375907,300.096,0.288018,-0.145801,0.433819,-0.0898955,301.185,0.978558,-0.106535,1.08509,0.590999
297.265,0.466103,-0.273702,0.739805,0.375582,300.098,0.288563,-0.145793,0.434356,-0.0896303,301.186,0.97939,-0.106525,1.08591,0.592148
297.267,0.465977,-0.273701,0.739678,0.375255,300.1,0.289106,-0.145786,0.434892,-0.0893641,301.188,0.980222,-0.106515,1.08674,0.593306
297.268,0.465852,-0.2737,0.739552,0.37493,300.102,0.28965,-0.145779,0.435428,-0.0890968,301.19,0.981054,-0.106505,1.08756,0.594458
297.27,0.465728,-0.273699,0.739427,0.374604,300.104,0.290193,-0.145771,0.435964,-0.0888271,301.192,0.981887,-0.106495,1.08838,0.595617
297.271,0.465603,-0.273699,0.739302,0.374278,300.106,0.290736,-0.145764,0.4365,-0.0885577,301.193,0.982719,-0.106486,1.08921,0.596772
297.273,0.465479,-0.273698,0.739178,0.37395,300.108,0.291279,-0.145757,0.437036,-0.088286,301.195,0.983553,-0.106476,1.09003,0.597934
297.274,0.465355,-0.273697,0.739053,0.373623,300.111,0.291822,-0.145749,0.437571,-0.0880145,301.197,0.984386,-0.106466,1.09085,0.599091
297.275,0.46523,-0.273697,0.738926,0.373297,300.113,0.292365,-0.145742,0.438107,-0.0877405,301.199,0.985219,-0.106456,1.09168,0.600256
297.277,0.465104,-0.273696,0.7388,0.372968,300.115,0.292908,-0.145735,0.438643,-0.0874669,301.2,0.986053,-0.106446,1.0925,0.601416
297.278,0.464977,-0.273695,0.738673,0.372641,300.117,0.293451,-0.145727,0.439178,-0.0871908,301.202,0.986886,-0.106436,1.09332,0.602584
297.28,0.464849,-0.273695,0.738543,0.372313,300.119,0.293993,-0.14572,0.439713,-0.086915,301.204,0.987719,-0.106427,1.09415,0.603746
297.281,0.46472,-0.273694,0.738413,0.371986,300.121,0.294536,-0.145713,0.440248,-0.0866368,301.206,0.988553,-0.106417,1.09497,0.604916
297.283,0.46459,-0.273693,0.738283,0.371658,300.123,0.295079,-0.145706,0.440784,-0.0863588,301.207,0.989387,-0.106407,1.09579,0.606081
297.284,0.46446,-0.273692,0.738153,0.371328,300.125,0.295622,-0.145698,0.441321,-0.0860784,301.209,0.990221,-0.106397,1.09662,0.607247
297.285,0.46433,-0.273692,0.738021,0.371,300.127,0.296166,-0.145691,0.441857,-0.0857982,301.211,0.991055,-0.106387,1.09744,0.608421
297.287,0.464199,-0.273691,0.73789,0.370671,300.129,0.296711,-0.145684,0.442394,-0.0855156,301.213,0.991889,-0.106378,1.09827,0.60959
297.288,0.464068,-0.27369,0.737758,0.370342,300.132,0.297256,-0.145676,0.442932,-0.0852332,301.214,0.992724,-0.106368,1.09909,0.61076
297.29,0.463937,-0.27369,0.737626,0.370014,300.134,0.297802,-0.145669,0.443471,-0.0849497,301.216,0.99356,-0.106358,1.09992,0.611938
297.291,0.463806,-0.273689,0.737495,0.369684,300.136,0.298349,-0.145662,0.44401,-0.0846652,301.218,0.994395,-0.106348,1.10074,0.613111
297.292,0.463675,-0.273688,0.737363,0.369353,300.138,0.298897,-0.145654,0.444551,-0.0843781,301.22,0.995231,-0.106338,1.10157,0.614285
297.294,0.463543,-0.273688,0.737231,0.369023,300.14,0.299446,-0.145647,0.445093,-0.0840913,301.221,0.996068,-0.106329,1.1024,0.615466
297.295,0.463411,-0.273687,0.737098,0.368693,300.142,0.299996,-0.14564,0.445636,-0.0838034,301.223,0.996905,-0.106319,1.10322,0.616643
297.297,0.463279,-0.273686,0.736965,0.368363,300.144,0.300548,-0.145633,0.44618,-0.0835143,301.225,0.997742,-0.106309,1.10405,0.617821
297.298,0.463147,-0.273685,0.736832,0.368031,300.146,0.3011,-0.145625,0.446726,-0.0832242,301.227,0.998581,-0.106299,1.10488,0.619007
297.3,0.463014,-0.273685,0.736699,0.3677,300.148,0.301654,-0.145618,0.447272,-0.0829315,301.228,0.99942,-0.106289,1.10571,0.620187
297.301,0.462882,-0.273684,0.736566,0.367369,300.15,0.30221,-0.145611,0.44782,-0.0826391,301.23,1.00026,-0.10628,1.10654,0.621369
